,HMI_214_DL,振动风选_1#振动X,振动风选_1#振动Y,振动风选_1#振动Z,振动风选_2#振动X,振动风选_2#振动Y,振动风选_2#振动Z,振动风选_3#振动X,振动风选_3#振动Y,振动风选_3#振动Z,振动风选_4#振动X,振动风选_4#振动Y,振动风选_4#振动Z,振动风选_5#振动X,振动风选_5#振动Y,振动风选_5#振动Z
1134,13.66,-4.7941,-5.1449,-5.1902,-4.3112,-5.2227,-5.5591,-7.5357,-8.9644,-7.9245,-5.9208,-4.2317,-4.5934,-2.9079,4.022,-5.1883
1135,13.66,-4.6621,-5.1594,-5.1721,-4.2932,-5.192,-5.5211,-7.5357,-8.8939,-8.8269,-5.0925,-4.1521,-3.9333,-3.7199,-3.785,-4.7706
1136,13.66,-4.7272,-5.2028,-5.1938,-4.3546,-5.2354,,-7.8902,-8.9987,-10.3641,-4.1232,-4.0327,-3.407,-4.9858,-4.0472,-4.814
1137,13.66,-4.7145,,,,,,,,,,,,,,
1138,13.66,-4.767,,,,,,,,,,,,,,
1139,13.66,-4.7923,,,,,,,,,,,,,,
1140,13.66,-4.7308,,,,,,,,,,,,,,
1141,13.66,-4.7941,-5.107,-5.1269,-4.3094,-5.1938,-5.5265,-7.5538,-8.9825,-8.0764,-5.9171,-4.1756,-4.4415,-2.5136,-0.783,-4.6024
1142,13.66,-4.7724,,,,,,,,,,,,,,
1143,13.66,-4.814,-5.192,,-4.3601,-5.2498,-5.5645,-7.675,-9.0385,-8.3983,-5.6658,-4.342,-4.5518,-2.8337,1.2352,-4.7398
1144,13.66,-4.7796,,,,,,,,,,,,,,
1145,13.66,-4.7832,-5.0853,-5.1142,-4.3239,-5.2046,-5.5229,-7.5791,-8.9915,-8.0692,-5.8864,-4.1521,-4.3329,-2.6185,-1.6347,-4.852
1146,13.66,-4.7145,,,,,,,,,,,,,,
1147,13.66,-4.6603,,,,,,,,,,,,,,
1148,13.66,-4.6784,-5.1106,-5.1124,-4.313,-5.2082,,-7.6442,-8.959,-8.713,-5.295,-4.1847,-4.002,-3.662,-3.3528,-4.8031
1149,13.69,-4.7724,-5.0183,-5.154,-4.3112,-5.21,-5.5121,-7.8974,-8.8468,-9.8252,-4.3763,-3.9785,-3.539,-4.3962,-3.9622,-5.0129
1150,13.69,-4.6313,,,,,,,,,,,,,,
1151,13.69,-4.767,-5.1178,-5.1956,-4.342,-5.2209,-5.5464,-7.6316,-8.9517,-8.1578,-5.8647,-4.1322,-4.3637,-3.1755,-3.9785,-5.277
1152,13.69,-4.8049,-4.9985,-5.1721,-4.3311,-5.2191,-5.5518,-8.1235,-8.9156,-11.0079,-3.228,-3.9586,-2.888,-5.6169,-4.1919,-4.8538
1153,13.69,-4.8628,-5.1341,-5.2028,-4.3528,-5.2426,-5.5808,-7.6388,-9.0783,-8.449,-5.5717,-4.0942,-4.0852,-3.6096,-3.9441,-5.1269
1154,13.69,-4.7218,-5.1124,-5.2227,-4.3691,-5.2589,-5.5898,-7.9064,-8.9951,-9.9825,-4.1702,-4.0526,-3.492,-4.8013,-4.1033,-4.9695
1155,13.69,-4.7489,-4.937,-5.1721,-4.3492,-5.248,-5.5898,-8.1669,,-11.2828,-3.1538,-3.9242,-2.8536,-6.1613,-4.1485,-4.4903
1156,13.69,-4.7308,,,,,,,,,,,,,,
1157,13.77,-4.8086,,,,,,,,,,,,,,
1158,13.77,-4.767,-5.2173,-5.2281,-4.3727,-5.2426,-5.5862,-7.7889,-9.1127,-8.6479,-5.4361,-4.2299,-4.1214,-3.8139,-4.1195,-5.0618
1159,13.77,-4.7941,,,,,,,,,,,,,,
1160,13.77,-4.7019,,,,,,,,,,,,,,
1161,13.77,-4.7453,-4.9279,-5.1775,-4.3293,-5.2281,-5.5229,-8.1072,-8.8884,-10.9645,-3.445,-4.0255,-2.9621,-5.9678,-4.0689,-4.6241
